contig_id,frag_id,pad_len,real_len,is_reference,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_030663.1,NC_030663.1__M__759,759,1241,0,bacteria,0.9999877214431763,0.780742,0.119971,0.021990,0.028348,0.020985,0.027964
NC_030663.1,NC_030663.1__M__809,809,1191,0,bacteria,0.999984860420227,0.846453,0.067353,0.019312,0.024903,0.017381,0.024597
NC_030663.1,NC_030663.1__M__859,859,1141,0,bacteria,0.9999841451644897,0.881280,0.045502,0.016257,0.021669,0.014270,0.021021
NC_030663.1,NC_030663.1__M__909,909,1091,0,bacteria,0.9999815225601196,0.894184,0.039655,0.015392,0.019988,0.013930,0.016851
NC_030663.1,NC_030663.1__M__959,959,1041,0,bacteria,0.9999773502349854,0.902186,0.034004,0.014450,0.018981,0.013823,0.016557
NC_030479.1,NC_030479.1__M__476,476,1524,1,eukarya,0.9991967082023621,0.337906,0.042989,0.488753,0.036121,0.029567,0.064664
NC_030479.1,NC_030479.1__M__526,526,1474,0,bacteria,0.9990654587745667,0.549618,0.046509,0.265974,0.038101,0.053790,0.046009
NC_030479.1,NC_030479.1__M__576,576,1424,0,bacteria,0.9986145496368408,0.755616,0.037318,0.113255,0.027982,0.036774,0.029055
NC_030479.1,NC_030479.1__M__626,626,1374,0,bacteria,0.9993109703063965,0.888669,0.022783,0.022535,0.016928,0.036079,0.013007
NC_030479.1,NC_030479.1__M__676,676,1324,0,bacteria,0.9995119571685791,0.867245,0.026863,0.036835,0.019430,0.032951,0.016676
NC_030479.1,NC_030479.1__M__726,726,1274,0,bacteria,0.99972003698349,0.910407,0.022262,0.016762,0.016306,0.022645,0.011617
NC_030479.1,NC_030479.1__M__776,776,1224,0,bacteria,0.9997839331626892,0.918115,0.019748,0.011267,0.015775,0.023538,0.011557
NC_030479.1,NC_030479.1__M__826,826,1174,0,bacteria,0.9998883008956909,0.929026,0.014319,0.009713,0.014663,0.021614,0.010666
NC_030479.1,NC_030479.1__M__876,876,1124,0,bacteria,0.9999181032180786,0.937318,0.013581,0.009311,0.013681,0.016041,0.010069
NC_030479.1,NC_030479.1__M__926,926,1074,0,bacteria,0.9999412298202515,0.930391,0.014711,0.011048,0.014218,0.018605,0.011027
NC_030479.1,NC_030479.1__M__976,976,1024,0,bacteria,0.9999666213989258,0.928599,0.015099,0.010458,0.014853,0.018360,0.012632
NC_030480.1,NC_030480.1__M__318,318,1682,1,virus,0.9982190728187561,0.325991,0.158203,0.064707,0.051726,0.070627,0.328745
NC_030480.1,NC_030480.1__M__368,368,1632,0,bacteria,0.9991067051887512,0.689979,0.072002,0.038463,0.039442,0.042801,0.117314
NC_030480.1,NC_030480.1__M__418,418,1582,0,bacteria,0.9991965889930725,0.680973,0.078893,0.038545,0.041534,0.038700,0.121355
NC_030480.1,NC_030480.1__M__468,468,1532,0,bacteria,0.9991782307624817,0.458386,0.167742,0.052437,0.056581,0.045541,0.219312
NC_030480.1,NC_030480.1__M__518,518,1482,0,bacteria,0.9984524250030518,0.437848,0.221488,0.048961,0.058597,0.056476,0.176630
NC_030480.1,NC_030480.1__M__568,568,1432,0,bacteria,0.9989207983016968,0.439654,0.275437,0.035636,0.055772,0.092335,0.101166
NC_030480.1,NC_030480.1__M__618,618,1382,0,bacteria,0.9992510676383972,0.558657,0.279523,0.027768,0.042890,0.048848,0.042314
NC_030480.1,NC_030480.1__M__668,668,1332,0,bacteria,0.9991043210029602,0.703935,0.135958,0.025210,0.040224,0.041678,0.052994
NC_030480.1,NC_030480.1__M__718,718,1282,0,bacteria,0.9994333386421204,0.762977,0.106371,0.022128,0.034270,0.042442,0.031812
NC_030480.1,NC_030480.1__M__768,768,1232,0,bacteria,0.9994962215423584,0.849908,0.051549,0.018186,0.028043,0.028640,0.023674
NC_030480.1,NC_030480.1__M__818,818,1182,0,bacteria,0.9997023940086365,0.851621,0.047708,0.019646,0.029111,0.027495,0.024419
NC_030480.1,NC_030480.1__M__868,868,1132,0,bacteria,0.9997473359107971,0.859642,0.044568,0.020429,0.028193,0.026645,0.020523
NC_030480.1,NC_030480.1__M__918,918,1082,0,bacteria,0.9997925162315369,0.870224,0.035730,0.018800,0.025324,0.031172,0.018751
NC_030480.1,NC_030480.1__M__968,968,1032,0,bacteria,0.9997166991233826,0.903258,0.022065,0.014672,0.020255,0.025489,0.014262
NC_030407.1,NC_030407.1__M__600,600,1400,1,bacteria,0.9958375692367554,0.686809,0.144198,0.024226,0.043220,0.051301,0.050247
NC_030407.1,NC_030407.1__M__650,650,1350,0,bacteria,0.9966992735862732,0.683827,0.152344,0.025215,0.041555,0.047776,0.049283
NC_030407.1,NC_030407.1__M__700,700,1300,0,bacteria,0.9964243769645691,0.414685,0.365268,0.027742,0.050520,0.064623,0.077162
NC_030407.1,NC_030407.1__M__750,750,1250,0,bacteria,0.9970808625221252,0.717944,0.139416,0.025333,0.037554,0.049949,0.029804
NC_030407.1,NC_030407.1__M__800,800,1200,0,bacteria,0.9958258867263794,0.632982,0.202601,0.028222,0.046613,0.043529,0.046052
NC_030407.1,NC_030407.1__M__850,850,1150,0,bacteria,0.9932302236557007,0.561824,0.238455,0.029560,0.049830,0.067833,0.052499
NC_030407.1,NC_030407.1__M__900,900,1100,0,bacteria,0.9935845732688904,0.795801,0.083063,0.022754,0.032652,0.037082,0.028648
NC_030407.1,NC_030407.1__M__950,950,1050,0,bacteria,0.995845377445221,0.814968,0.069829,0.019777,0.031079,0.034970,0.029376
NC_030407.1,NC_030407.1__M__1000,1000,1000,0,bacteria,0.9961460828781128,0.864224,0.042658,0.016449,0.024230,0.033097,0.019343
NC_030408.1,NC_030408.1__M__683,683,1317,1,bacteria,0.9995741248130798,0.921317,0.013470,0.012934,0.015492,0.020616,0.016171
NC_030408.1,NC_030408.1__M__733,733,1267,0,bacteria,0.9997865557670593,0.893617,0.017577,0.014984,0.016948,0.031593,0.025282
NC_030408.1,NC_030408.1__M__783,783,1217,0,bacteria,0.9997228980064392,0.826271,0.024506,0.018208,0.022116,0.066379,0.042520
NC_030408.1,NC_030408.1__M__833,833,1167,0,bacteria,0.9996616840362549,0.632517,0.041653,0.029902,0.037671,0.101534,0.156721
NC_030408.1,NC_030408.1__M__883,883,1117,0,bacteria,0.9996140599250793,0.787454,0.028599,0.021654,0.026742,0.083902,0.051649
NC_030408.1,NC_030408.1__M__933,933,1067,0,bacteria,0.9994675517082214,0.908224,0.017740,0.013558,0.017011,0.021177,0.022290
NC_030408.1,NC_030408.1__M__983,983,1017,0,bacteria,0.9992967844009399,0.794691,0.024860,0.029742,0.026209,0.025932,0.098566
NC_030409.1,NC_030409.1__M__882,882,1118,1,virus,0.9999165534973145,0.189360,0.049196,0.077733,0.050778,0.020732,0.612201
NC_030409.1,NC_030409.1__M__932,932,1068,0,virus,0.9999616146087646,0.176023,0.040679,0.067077,0.046708,0.027009,0.642503
NC_030409.1,NC_030409.1__M__982,982,1018,0,virus,0.9999358654022217,0.269409,0.047210,0.068212,0.052471,0.024741,0.537957
NC_030243.1,NC_030243.1__M__416,416,1584,1,bacteria,0.999779999256134,0.657023,0.183606,0.026920,0.035717,0.044464,0.052270
NC_030243.1,NC_030243.1__M__466,466,1534,0,phage,0.9996620416641235,0.314154,0.433408,0.041295,0.039994,0.059739,0.111409
NC_030243.1,NC_030243.1__M__516,516,1484,0,bacteria,0.9992316961288452,0.518486,0.270598,0.039068,0.041917,0.040420,0.089512
NC_030243.1,NC_030243.1__M__566,566,1434,0,bacteria,0.9991656541824341,0.538147,0.284794,0.032386,0.039270,0.047923,0.057479
NC_030243.1,NC_030243.1__M__616,616,1384,0,phage,0.9993982315063477,0.326095,0.521531,0.027006,0.038282,0.046722,0.040364
NC_030243.1,NC_030243.1__M__666,666,1334,0,phage,0.9996076226234436,0.350794,0.398371,0.037669,0.041591,0.056013,0.115563
NC_030243.1,NC_030243.1__M__716,716,1284,0,bacteria,0.999495267868042,0.482204,0.287276,0.038306,0.047215,0.041545,0.103454
NC_030243.1,NC_030243.1__M__766,766,1234,0,bacteria,0.999060332775116,0.641309,0.105877,0.038265,0.037439,0.033479,0.143630
NC_030243.1,NC_030243.1__M__816,816,1184,0,bacteria,0.9988425970077515,0.665519,0.143361,0.029074,0.040241,0.031993,0.089812
NC_030243.1,NC_030243.1__M__866,866,1134,0,bacteria,0.9991600513458252,0.637363,0.159003,0.031492,0.041387,0.034980,0.095774
NC_030243.1,NC_030243.1__M__916,916,1084,0,bacteria,0.9995274543762207,0.726846,0.113041,0.023185,0.039174,0.034314,0.063439
NC_030243.1,NC_030243.1__M__966,966,1034,0,bacteria,0.9995942711830139,0.491526,0.321899,0.026988,0.047357,0.042808,0.069422
NC_030245.1,NC_030245.1__M__464,464,1536,1,virus,0.9999618530273438,0.026579,0.025624,0.096625,0.023173,0.025093,0.802906
NC_030245.1,NC_030245.1__M__514,514,1486,0,virus,0.9999563694000244,0.020882,0.021864,0.058931,0.019239,0.019920,0.859165
NC_030245.1,NC_030245.1__M__564,564,1436,0,virus,0.9999439716339111,0.015452,0.016159,0.030417,0.015255,0.013761,0.908956
NC_030245.1,NC_030245.1__M__614,614,1386,0,virus,0.9999451637268066,0.017112,0.012327,0.017764,0.013765,0.010207,0.928824
NC_030245.1,NC_030245.1__M__664,664,1336,0,virus,0.9999300241470337,0.021274,0.015057,0.021535,0.015498,0.010385,0.916250
NC_030245.1,NC_030245.1__M__714,714,1286,0,virus,0.9999322891235352,0.036522,0.018409,0.031635,0.018776,0.011289,0.883368
NC_030245.1,NC_030245.1__M__764,764,1236,0,virus,0.9999374151229858,0.086419,0.030690,0.045148,0.029557,0.016679,0.791507
NC_030245.1,NC_030245.1__M__814,814,1186,0,virus,0.9999593496322632,0.122870,0.029413,0.040267,0.029512,0.016108,0.761830
NC_030245.1,NC_030245.1__M__864,864,1136,0,bacteria,0.9999575614929199,0.459278,0.048963,0.063124,0.047803,0.029854,0.350977
NC_030245.1,NC_030245.1__M__914,914,1086,0,bacteria,0.9999756813049316,0.460435,0.051157,0.070400,0.049960,0.034807,0.333241
NC_030245.1,NC_030245.1__M__964,964,1036,0,bacteria,0.9999638795852661,0.490073,0.061652,0.088308,0.060916,0.037131,0.261920
NC_030152.1,NC_030152.1__M__488,488,1512,1,virus,0.9997801184654236,0.147855,0.057950,0.120207,0.037768,0.034077,0.602143
NC_030152.1,NC_030152.1__M__538,538,1462,0,virus,0.9998108744621277,0.087489,0.047739,0.115727,0.030174,0.024378,0.694493
NC_030152.1,NC_030152.1__M__588,588,1412,0,virus,0.9997870326042175,0.070943,0.053641,0.137435,0.027907,0.021582,0.688491
NC_030152.1,NC_030152.1__M__638,638,1362,0,virus,0.9998185038566589,0.049714,0.058219,0.107533,0.025994,0.021198,0.737342
NC_030152.1,NC_030152.1__M__688,688,1312,0,virus,0.999804675579071,0.164530,0.101891,0.156385,0.038456,0.030974,0.507764
NC_030152.1,NC_030152.1__M__738,738,1262,0,virus,0.999854564666748,0.272563,0.143914,0.134797,0.042454,0.047677,0.358596
NC_030152.1,NC_030152.1__M__788,788,1212,0,virus,0.9998311996459961,0.302755,0.143991,0.148492,0.048546,0.049161,0.307055
NC_030152.1,NC_030152.1__M__838,838,1162,0,virus,0.9998801946640015,0.113965,0.125891,0.165654,0.042422,0.025436,0.526631
NC_030152.1,NC_030152.1__M__888,888,1112,0,virus,0.9998528957366943,0.117993,0.080001,0.122162,0.038579,0.025872,0.615393
NC_030152.1,NC_030152.1__M__938,938,1062,0,virus,0.999886155128479,0.087080,0.054991,0.091077,0.032869,0.018791,0.715192
NC_030152.1,NC_030152.1__M__988,988,1012,0,virus,0.999900221824646,0.131287,0.115710,0.129102,0.042008,0.027066,0.554828
NC_030153.1,NC_030153.1__M__696,696,1304,1,virus,0.9815477132797241,0.324956,0.094491,0.157548,0.064800,0.029212,0.328992
NC_030153.1,NC_030153.1__M__746,746,1254,0,virus,0.9824690818786621,0.117698,0.113530,0.163159,0.055764,0.026654,0.523196
NC_030153.1,NC_030153.1__M__796,796,1204,0,virus,0.9940379858016968,0.168019,0.084709,0.144997,0.053846,0.024164,0.524265
NC_030153.1,NC_030153.1__M__846,846,1154,0,bacteria,0.9969561100006104,0.296324,0.109036,0.212632,0.072868,0.035892,0.273249
NC_030153.1,NC_030153.1__M__896,896,1104,0,virus,0.9928994178771973,0.339874,0.056479,0.143085,0.054773,0.031023,0.374767
NC_030153.1,NC_030153.1__M__946,946,1054,0,virus,0.9934874773025513,0.190140,0.054920,0.131850,0.052207,0.032621,0.538262
NC_030153.1,NC_030153.1__M__996,996,1004,0,virus,0.9934298396110535,0.277984,0.068630,0.116977,0.068466,0.053375,0.414569
NC_030154.1,NC_030154.1__M__777,777,1223,1,eukarya,0.9998024106025696,0.017254,0.015218,0.907095,0.016588,0.015824,0.028021
NC_030154.1,NC_030154.1__M__827,827,1173,0,eukarya,0.9998631477355957,0.018433,0.017428,0.879732,0.018390,0.019763,0.046255
NC_030154.1,NC_030154.1__M__877,877,1123,0,eukarya,0.9998742341995239,0.022084,0.014745,0.899239,0.017613,0.013287,0.033032
NC_030154.1,NC_030154.1__M__927,927,1073,0,eukarya,0.9998433589935303,0.032801,0.019743,0.846327,0.024343,0.015182,0.061605
NC_030154.1,NC_030154.1__M__977,977,1023,0,eukarya,0.9999059438705444,0.053784,0.023742,0.837024,0.028905,0.014633,0.041913
NC_030155.1,NC_030155.1__M__830,830,1170,1,virus,0.999683141708374,0.257410,0.055829,0.135997,0.052559,0.019421,0.478784
NC_030155.1,NC_030155.1__M__880,880,1120,0,virus,0.9998519420623779,0.308969,0.090979,0.141152,0.067577,0.024336,0.366986
NC_030155.1,NC_030155.1__M__930,930,1070,0,virus,0.9998704195022583,0.181872,0.093866,0.171104,0.056363,0.025192,0.471603
NC_030155.1,NC_030155.1__M__980,980,1020,0,virus,0.9999239444732666,0.197349,0.079636,0.116625,0.051533,0.031155,0.523702
NC_030156.1,NC_030156.1__M__907,907,1093,1,bacteria,0.999782145023346,0.453457,0.048907,0.082118,0.050110,0.022300,0.343108
NC_030156.1,NC_030156.1__M__957,957,1043,0,bacteria,0.9998350143432617,0.564379,0.067805,0.069215,0.057226,0.025364,0.216012
NC_030157.1,NC_030157.1__M__1000,1000,1000,1,bacteria,0.9999244213104248,0.937833,0.014430,0.010798,0.014991,0.010768,0.011180
NC_029915.1,NC_029915.1__M__678,678,1322,1,bacteria,0.9959927201271057,0.910348,0.017245,0.011863,0.015451,0.032982,0.012112
NC_029915.1,NC_029915.1__M__728,728,1272,0,bacteria,0.9976633787155151,0.920868,0.015646,0.011750,0.015302,0.023189,0.013245
NC_029915.1,NC_029915.1__M__778,778,1222,0,bacteria,0.9990642666816711,0.927190,0.014085,0.011951,0.014298,0.020313,0.012165
NC_029915.1,NC_029915.1__M__828,828,1172,0,bacteria,0.9985166192054749,0.925644,0.014431,0.012100,0.014332,0.021679,0.011814
NC_029915.1,NC_029915.1__M__878,878,1122,0,bacteria,0.9984042048454285,0.926162,0.014036,0.011399,0.014738,0.021381,0.012284
NC_029915.1,NC_029915.1__M__928,928,1072,0,bacteria,0.9991540908813477,0.919199,0.015386,0.011902,0.014947,0.025944,0.012623
NC_029915.1,NC_029915.1__M__978,978,1022,0,bacteria,0.9994165897369385,0.923461,0.014708,0.011787,0.014501,0.022757,0.012786
NC_029916.1,NC_029916.1__M__791,791,1209,1,bacteria,0.9999246597290039,0.890163,0.032513,0.015099,0.019900,0.027971,0.014355
NC_029916.1,NC_029916.1__M__841,841,1159,0,bacteria,0.9999533891677856,0.899225,0.026425,0.015346,0.020234,0.025420,0.013350
NC_029916.1,NC_029916.1__M__891,891,1109,0,bacteria,0.9999512434005737,0.813409,0.072495,0.022317,0.026981,0.046760,0.018038
NC_029916.1,NC_029916.1__M__941,941,1059,0,bacteria,0.999975323677063,0.805821,0.084868,0.020710,0.025651,0.045149,0.017801
NC_029916.1,NC_029916.1__M__991,991,1009,0,bacteria,0.9999712705612183,0.878368,0.034488,0.014973,0.020097,0.036790,0.015284
NC_029919.1,NC_029919.1__M__723,723,1277,1,virus,0.995025098323822,0.397278,0.030500,0.066119,0.036249,0.038126,0.431728
NC_029919.1,NC_029919.1__M__773,773,1227,0,bacteria,0.9973480701446533,0.564744,0.025038,0.044280,0.031992,0.035593,0.298353
NC_029919.1,NC_029919.1__M__823,823,1177,0,bacteria,0.9976477026939392,0.672672,0.023688,0.043934,0.028347,0.038171,0.193189
NC_029919.1,NC_029919.1__M__873,873,1127,0,bacteria,0.9991551637649536,0.662091,0.023108,0.045221,0.026242,0.047157,0.196181
NC_029919.1,NC_029919.1__M__923,923,1077,0,bacteria,0.9985696077346802,0.558313,0.020583,0.051513,0.025633,0.039826,0.304132
NC_029919.1,NC_029919.1__M__973,973,1027,0,bacteria,0.9993352293968201,0.683372,0.025701,0.047927,0.029343,0.039988,0.173669
NC_029920.1,NC_029920.1__M__932,932,1068,1,bacteria,0.9963222742080688,0.531457,0.097498,0.027391,0.049301,0.029655,0.264700
NC_029920.1,NC_029920.1__M__982,982,1018,0,bacteria,0.9975583553314209,0.453227,0.124547,0.032823,0.048991,0.032823,0.307589
NC_029921.1,NC_029921.1__M__529,529,1471,1,eukarya,0.9874310493469238,0.097335,0.028473,0.747219,0.032488,0.012714,0.081772
NC_029921.1,NC_029921.1__M__579,579,1421,0,bacteria,0.9922854900360107,0.329051,0.066335,0.305719,0.060929,0.029970,0.207995
NC_029921.1,NC_029921.1__M__629,629,1371,0,bacteria,0.9924726486206055,0.653899,0.061957,0.110883,0.069052,0.026978,0.077231
NC_029921.1,NC_029921.1__M__679,679,1321,0,bacteria,0.989778459072113,0.815775,0.041608,0.039464,0.039908,0.018811,0.044434
NC_029921.1,NC_029921.1__M__729,729,1271,0,bacteria,0.9939846396446228,0.590004,0.042037,0.168860,0.038653,0.016581,0.143865
NC_029921.1,NC_029921.1__M__779,779,1221,0,bacteria,0.9946801066398621,0.510449,0.050131,0.215368,0.048963,0.018909,0.156179
NC_029921.1,NC_029921.1__M__829,829,1171,0,bacteria,0.9949080348014832,0.332963,0.050906,0.325313,0.055805,0.017629,0.217383
NC_029921.1,NC_029921.1__M__879,879,1121,0,bacteria,0.9953071475028992,0.594277,0.051514,0.142193,0.057918,0.020215,0.133882
NC_029921.1,NC_029921.1__M__929,929,1071,0,bacteria,0.9940860271453857,0.529728,0.049128,0.149832,0.059623,0.019391,0.192298
NC_029921.1,NC_029921.1__M__979,979,1021,0,bacteria,0.9968949556350708,0.645331,0.049011,0.102574,0.073853,0.022599,0.106631
NC_029922.1,NC_029922.1__M__750,750,1250,1,virus,0.9984277486801147,0.119335,0.042495,0.108907,0.067651,0.014580,0.647031
NC_029922.1,NC_029922.1__M__800,800,1200,0,virus,0.9971216320991516,0.108082,0.034113,0.118812,0.059997,0.011629,0.667368
NC_029922.1,NC_029922.1__M__850,850,1150,0,virus,0.9969167709350586,0.264473,0.048550,0.129477,0.070593,0.013260,0.473648
NC_029922.1,NC_029922.1__M__900,900,1100,0,virus,0.9979597330093384,0.268119,0.042978,0.157725,0.066854,0.012215,0.452110
NC_029922.1,NC_029922.1__M__950,950,1050,0,bacteria,0.998881995677948,0.547979,0.073863,0.093047,0.125227,0.023859,0.136025
NC_029922.1,NC_029922.1__M__1000,1000,1000,0,bacteria,0.9989380240440369,0.335466,0.065128,0.132480,0.187228,0.023345,0.256354
NC_029923.1,NC_029923.1__M__901,901,1099,1,bacteria,0.999679684638977,0.472450,0.049394,0.050282,0.062207,0.018296,0.347371
NC_029923.1,NC_029923.1__M__951,951,1049,0,bacteria,0.9997647404670715,0.601372,0.049182,0.046802,0.055511,0.019118,0.228015
NC_029926.1,NC_029926.1__M__359,359,1641,1,virus,0.9961940050125122,0.019518,0.020110,0.028646,0.020057,0.015581,0.896088
NC_029926.1,NC_029926.1__M__409,409,1591,0,virus,0.9965607523918152,0.014919,0.018725,0.020382,0.017323,0.015053,0.913598
NC_029926.1,NC_029926.1__M__459,459,1541,0,virus,0.9979144930839539,0.019271,0.024779,0.033201,0.022434,0.020933,0.879382
NC_029926.1,NC_029926.1__M__509,509,1491,0,virus,0.9972209930419922,0.017215,0.021485,0.026779,0.019758,0.017472,0.897291
NC_029926.1,NC_029926.1__M__559,559,1441,0,virus,0.9966112971305847,0.021375,0.022326,0.030893,0.021622,0.019143,0.884641
NC_029926.1,NC_029926.1__M__609,609,1391,0,virus,0.9938346147537231,0.016680,0.023804,0.036712,0.020763,0.020439,0.881602
NC_029926.1,NC_029926.1__M__659,659,1341,0,virus,0.9945907592773438,0.015571,0.020667,0.026101,0.019034,0.017805,0.900821
NC_029926.1,NC_029926.1__M__709,709,1291,0,virus,0.9933795928955078,0.018065,0.018704,0.024314,0.018634,0.015907,0.904375
NC_029926.1,NC_029926.1__M__759,759,1241,0,virus,0.994635283946991,0.021084,0.018038,0.023527,0.018624,0.015018,0.903709
NC_029926.1,NC_029926.1__M__809,809,1191,0,virus,0.9947144389152527,0.022119,0.019269,0.024497,0.019805,0.015478,0.898832
NC_029926.1,NC_029926.1__M__859,859,1141,0,virus,0.9968762397766113,0.035743,0.021722,0.031182,0.023483,0.017332,0.870538
NC_029926.1,NC_029926.1__M__909,909,1091,0,virus,0.9935393929481506,0.023211,0.017383,0.023338,0.018028,0.015183,0.902856
NC_029926.1,NC_029926.1__M__959,959,1041,0,virus,0.9970340728759766,0.025126,0.016135,0.021653,0.017256,0.013168,0.906661
NC_029927.1,NC_029927.1__M__629,629,1371,1,bacteria,0.9971237778663635,0.772188,0.050434,0.027840,0.030811,0.034478,0.084247
NC_029927.1,NC_029927.1__M__679,679,1321,0,bacteria,0.9981963038444519,0.832687,0.042116,0.022196,0.026216,0.025955,0.050829
NC_029927.1,NC_029927.1__M__729,729,1271,0,bacteria,0.9974603652954102,0.856449,0.040926,0.019939,0.024271,0.024056,0.034359
NC_029927.1,NC_029927.1__M__779,779,1221,0,bacteria,0.9979493021965027,0.888422,0.027478,0.016949,0.019638,0.018355,0.029158
NC_029927.1,NC_029927.1__M__829,829,1171,0,bacteria,0.9991292357444763,0.894112,0.025608,0.017204,0.018787,0.019147,0.025142
NC_029927.1,NC_029927.1__M__879,879,1121,0,bacteria,0.9993706345558167,0.866867,0.035396,0.020496,0.022267,0.020788,0.034186
NC_029927.1,NC_029927.1__M__929,929,1071,0,bacteria,0.9993385672569275,0.898677,0.027777,0.014641,0.018983,0.018341,0.021581
NC_029927.1,NC_029927.1__M__979,979,1021,0,bacteria,0.9990097284317017,0.899827,0.028473,0.015277,0.018608,0.016622,0.021193
NC_029928.1,NC_029928.1__M__956,956,1044,1,virus,0.989776611328125,0.347271,0.044779,0.136839,0.052035,0.034341,0.384735
NC_029932.1,NC_029932.1__M__281,281,1719,1,bacteria,0.9999760389328003,0.865094,0.041965,0.024164,0.026811,0.020037,0.021928
NC_029932.1,NC_029932.1__M__331,331,1669,0,bacteria,0.9999396800994873,0.781144,0.048236,0.038606,0.033306,0.020085,0.078623
NC_029932.1,NC_029932.1__M__381,381,1619,0,bacteria,0.9999462366104126,0.794336,0.047601,0.037210,0.030943,0.023117,0.066793
NC_029932.1,NC_029932.1__M__431,431,1569,0,bacteria,0.9999294281005859,0.620624,0.059848,0.094783,0.042215,0.028465,0.154065
NC_029932.1,NC_029932.1__M__481,481,1519,0,bacteria,0.9998676776885986,0.646452,0.055940,0.068321,0.039030,0.028185,0.162072
NC_029932.1,NC_029932.1__M__531,531,1469,0,bacteria,0.9998761415481567,0.538702,0.064914,0.080940,0.045888,0.025529,0.244026
NC_029932.1,NC_029932.1__M__581,581,1419,0,bacteria,0.9997782111167908,0.815539,0.047299,0.036938,0.031052,0.021012,0.048161
NC_029932.1,NC_029932.1__M__631,631,1369,0,bacteria,0.9998052716255188,0.889192,0.031715,0.018929,0.019960,0.018670,0.021533
NC_029932.1,NC_029932.1__M__681,681,1319,0,bacteria,0.9997954964637756,0.919009,0.019619,0.015228,0.015331,0.015026,0.015788
NC_029932.1,NC_029932.1__M__731,731,1269,0,bacteria,0.9998657703399658,0.927215,0.018319,0.012408,0.014339,0.015258,0.012461
NC_029932.1,NC_029932.1__M__781,781,1219,0,bacteria,0.9999345541000366,0.947179,0.013786,0.008169,0.010839,0.012233,0.007794
NC_029932.1,NC_029932.1__M__831,831,1169,0,bacteria,0.9999594688415527,0.941362,0.014818,0.009480,0.012226,0.013405,0.008709
NC_029932.1,NC_029932.1__M__881,881,1119,0,bacteria,0.9999706745147705,0.937962,0.014046,0.011164,0.013144,0.013136,0.010547
NC_029932.1,NC_029932.1__M__931,931,1069,0,bacteria,0.9999675750732422,0.937522,0.014753,0.011133,0.012040,0.013959,0.010592
NC_029932.1,NC_029932.1__M__981,981,1019,0,bacteria,0.9999626874923706,0.933800,0.018376,0.010350,0.012587,0.015754,0.009132
NC_029936.1,NC_029936.1__M__239,239,1761,1,virus,0.9999854564666748,0.059071,0.036316,0.042347,0.031110,0.014341,0.816815
NC_029936.1,NC_029936.1__M__289,289,1711,0,virus,0.9999773502349854,0.115145,0.077392,0.066260,0.043470,0.019814,0.677920
NC_029936.1,NC_029936.1__M__339,339,1661,0,virus,0.9999878406524658,0.223311,0.132148,0.082705,0.060718,0.026810,0.474307
NC_029936.1,NC_029936.1__M__389,389,1611,0,bacteria,0.9999833106994629,0.361241,0.212448,0.073844,0.071339,0.042837,0.238292
NC_029936.1,NC_029936.1__M__439,439,1561,0,virus,0.9999721050262451,0.117929,0.087383,0.073130,0.042194,0.025239,0.654125
NC_029936.1,NC_029936.1__M__489,489,1511,0,virus,0.9999761581420898,0.214726,0.093309,0.062558,0.047124,0.025950,0.556334
NC_029936.1,NC_029936.1__M__539,539,1461,0,virus,0.9999783039093018,0.236411,0.094231,0.078009,0.047930,0.024642,0.518776
NC_029936.1,NC_029936.1__M__589,589,1411,0,bacteria,0.9999704360961914,0.670767,0.137695,0.041577,0.044165,0.033907,0.071889
NC_029936.1,NC_029936.1__M__639,639,1361,0,bacteria,0.999975323677063,0.721310,0.145177,0.030693,0.034097,0.036367,0.032357
NC_029936.1,NC_029936.1__M__689,689,1311,0,bacteria,0.9999817609786987,0.782917,0.103357,0.027018,0.029765,0.029152,0.027790
NC_029936.1,NC_029936.1__M__739,739,1261,0,bacteria,0.9999904632568359,0.822569,0.079127,0.022567,0.027261,0.025810,0.022667
NC_029936.1,NC_029936.1__M__789,789,1211,0,bacteria,0.9999867677688599,0.759392,0.116380,0.029328,0.034982,0.026547,0.033370
NC_029936.1,NC_029936.1__M__839,839,1161,0,bacteria,0.9999904632568359,0.756880,0.118116,0.026888,0.036015,0.028287,0.033815
NC_029936.1,NC_029936.1__M__889,889,1111,0,bacteria,0.9999927282333374,0.834600,0.071785,0.021081,0.026533,0.023300,0.022701
NC_029936.1,NC_029936.1__M__939,939,1061,0,bacteria,0.9999945163726807,0.800016,0.102066,0.023613,0.025803,0.026788,0.021713
NC_029936.1,NC_029936.1__M__989,989,1011,0,bacteria,0.9999951124191284,0.825832,0.086099,0.020858,0.021442,0.027361,0.018407
NC_029802.1,NC_029802.1__M__270,270,1730,1,phage,0.9999638795852661,0.023989,0.905003,0.014010,0.017215,0.022444,0.017338
NC_029802.1,NC_029802.1__M__320,320,1680,0,phage,0.9999324083328247,0.031399,0.884263,0.015454,0.017369,0.027620,0.023895
NC_029802.1,NC_029802.1__M__370,370,1630,0,phage,0.9999117851257324,0.038612,0.857813,0.017709,0.020119,0.031883,0.033864
NC_029802.1,NC_029802.1__M__420,420,1580,0,phage,0.9998548030853271,0.029537,0.880968,0.015616,0.018708,0.027856,0.027316
NC_029802.1,NC_029802.1__M__470,470,1530,0,phage,0.9997671246528625,0.033458,0.835933,0.021580,0.023780,0.032022,0.053227
