contig_id,frag_id,pad_char,pad_len,real_len,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_032822.1,NC_032822.1__M__350,M,350,1650,virus,0.9999750852584839,0.138331,0.064158,0.224764,0.063143,0.028340,0.481265
NC_032822.1,NC_032822.1__M__300,M,300,1700,virus,0.999962568283081,0.077339,0.055771,0.339471,0.072709,0.030759,0.423951
NC_032822.1,NC_032822.1__M__250,M,250,1750,eukarya,0.9999451637268066,0.042960,0.036803,0.604884,0.059031,0.028591,0.227731
NC_032822.1,NC_032822.1__M__200,M,200,1800,eukarya,0.9999582767486572,0.044182,0.044953,0.576870,0.096251,0.033659,0.204085
NC_032822.1,NC_032822.1__M__150,M,150,1850,eukarya,0.9999452829360962,0.042219,0.045876,0.502913,0.133975,0.035919,0.239099
NC_032822.1,NC_032822.1__M__100,M,100,1900,eukarya,0.9999436140060425,0.049823,0.062522,0.418258,0.206239,0.049674,0.213485
NC_032822.1,NC_032822.1__M__50,M,50,1950,eukarya,0.9999243021011353,0.022277,0.027558,0.691653,0.085808,0.022903,0.149800
NC_032822.1,NC_032822.1__M__1,M,1,1999,eukarya,0.9999396800994873,0.022092,0.025943,0.700685,0.084651,0.022509,0.144120
NC_032825.1,NC_032825.1__none__0,none,0,2000,virus,0.9828002452850342,0.011593,0.021000,0.027749,0.012382,0.013458,0.913818
NC_032825.1,NC_032825.1__M__500,M,500,1500,bacteria,0.9349049925804138,0.560430,0.071838,0.065800,0.035108,0.038051,0.228772
NC_032825.1,NC_032825.1__M__450,M,450,1550,virus,0.9645524024963379,0.189952,0.056918,0.071373,0.030049,0.027039,0.624670
NC_032825.1,NC_032825.1__M__400,M,400,1600,bacteria,0.9804070591926575,0.462446,0.052822,0.060932,0.031321,0.036125,0.356354
NC_032825.1,NC_032825.1__M__350,M,350,1650,virus,0.9858019948005676,0.269543,0.037947,0.050339,0.025885,0.030004,0.586283
NC_032825.1,NC_032825.1__M__300,M,300,1700,virus,0.9829890131950378,0.080039,0.033755,0.161954,0.027814,0.018804,0.677635
NC_032825.1,NC_032825.1__M__250,M,250,1750,virus,0.9822455644607544,0.057204,0.026011,0.082510,0.021791,0.017115,0.795369
NC_032825.1,NC_032825.1__M__200,M,200,1800,virus,0.9827254414558411,0.033821,0.021936,0.038486,0.017369,0.013129,0.875260
NC_032825.1,NC_032825.1__M__150,M,150,1850,virus,0.9874300360679626,0.029973,0.030519,0.032721,0.018355,0.014077,0.874355
NC_032825.1,NC_032825.1__M__100,M,100,1900,virus,0.9826693534851074,0.019476,0.021350,0.033401,0.016870,0.013101,0.895802
NC_032825.1,NC_032825.1__M__50,M,50,1950,virus,0.9776387810707092,0.011669,0.018872,0.027983,0.012636,0.012912,0.915928
NC_032825.1,NC_032825.1__M__1,M,1,1999,virus,0.9828357100486755,0.011591,0.021018,0.027734,0.012379,0.013448,0.913829
NC_032834.1,NC_032834.1__none__0,none,0,2000,virus,0.9966321587562561,0.010703,0.018453,0.016603,0.012791,0.011706,0.929745
NC_032834.1,NC_032834.1__M__500,M,500,1500,virus,0.9979540109634399,0.059632,0.017196,0.025276,0.019150,0.014175,0.864572
NC_032834.1,NC_032834.1__M__450,M,450,1550,virus,0.9982998967170715,0.056908,0.016944,0.024605,0.018606,0.013763,0.869175
NC_032834.1,NC_032834.1__M__400,M,400,1600,virus,0.9988137483596802,0.131492,0.026230,0.032673,0.026955,0.019129,0.763521
NC_032834.1,NC_032834.1__M__350,M,350,1650,virus,0.9990453124046326,0.168494,0.027187,0.040264,0.031359,0.019800,0.712898
NC_032834.1,NC_032834.1__M__300,M,300,1700,virus,0.9983135461807251,0.040584,0.017983,0.026811,0.019857,0.015764,0.879003
NC_032834.1,NC_032834.1__M__250,M,250,1750,virus,0.9981789588928223,0.026472,0.015894,0.020535,0.017002,0.014297,0.905800
NC_032834.1,NC_032834.1__M__200,M,200,1800,virus,0.9977109432220459,0.018963,0.019208,0.021553,0.017662,0.014258,0.908356
NC_032834.1,NC_032834.1__M__150,M,150,1850,virus,0.9967101812362671,0.017009,0.021632,0.021110,0.016880,0.013747,0.909622
NC_032834.1,NC_032834.1__M__100,M,100,1900,virus,0.9950278401374817,0.012874,0.020318,0.019801,0.014461,0.012761,0.919787
NC_032834.1,NC_032834.1__M__50,M,50,1950,virus,0.9957566857337952,0.011152,0.020901,0.017883,0.013201,0.011631,0.925232
NC_032834.1,NC_032834.1__M__1,M,1,1999,virus,0.9966502785682678,0.010708,0.018437,0.016599,0.012795,0.011711,0.929750
NC_032867.1,NC_032867.1__none__0,none,0,2000,bacteria,0.9958184361457825,0.901707,0.026245,0.012248,0.017337,0.028759,0.013704
NC_032867.1,NC_032867.1__M__500,M,500,1500,bacteria,0.9923686385154724,0.930545,0.014890,0.010639,0.012997,0.020313,0.010616
NC_032867.1,NC_032867.1__M__450,M,450,1550,bacteria,0.9963930249214172,0.930172,0.013935,0.011898,0.012785,0.020035,0.011174
NC_032867.1,NC_032867.1__M__400,M,400,1600,bacteria,0.998340368270874,0.930503,0.013530,0.010480,0.013150,0.020949,0.011388
NC_032867.1,NC_032867.1__M__350,M,350,1650,bacteria,0.9989556074142456,0.935332,0.011342,0.009498,0.012535,0.020876,0.010417
NC_032867.1,NC_032867.1__M__300,M,300,1700,bacteria,0.9989768266677856,0.933729,0.012344,0.009301,0.012604,0.021814,0.010208
NC_032867.1,NC_032867.1__M__250,M,250,1750,bacteria,0.9984766840934753,0.937101,0.012015,0.008316,0.012544,0.020994,0.009030
NC_032867.1,NC_032867.1__M__200,M,200,1800,bacteria,0.997989296913147,0.935451,0.012581,0.008394,0.012556,0.022180,0.008838
NC_032867.1,NC_032867.1__M__150,M,150,1850,bacteria,0.9975059628486633,0.936447,0.012593,0.008399,0.012241,0.021874,0.008446
NC_032867.1,NC_032867.1__M__100,M,100,1900,bacteria,0.9961084723472595,0.932446,0.014241,0.008801,0.013471,0.021900,0.009140
NC_032867.1,NC_032867.1__M__50,M,50,1950,bacteria,0.9963746666908264,0.916978,0.018382,0.012762,0.015727,0.023615,0.012536
NC_032867.1,NC_032867.1__M__1,M,1,1999,bacteria,0.9957778453826904,0.901872,0.026188,0.012238,0.017332,0.028686,0.013684
NC_032870.1,NC_032870.1__none__0,none,0,2000,phage,0.9573467373847961,0.036949,0.737701,0.054945,0.028031,0.029898,0.112477
NC_032870.1,NC_032870.1__M__500,M,500,1500,bacteria,0.9802680015563965,0.390352,0.187782,0.055421,0.049569,0.039558,0.277319
NC_032870.1,NC_032870.1__M__450,M,450,1550,bacteria,0.99116450548172,0.526824,0.199143,0.042690,0.047225,0.044242,0.139875
NC_032870.1,NC_032870.1__M__400,M,400,1600,bacteria,0.9889799356460571,0.358016,0.340482,0.039937,0.050751,0.055336,0.155478
NC_032870.1,NC_032870.1__M__350,M,350,1650,bacteria,0.9946739673614502,0.488935,0.342824,0.029173,0.041823,0.043238,0.054006
NC_032870.1,NC_032870.1__M__300,M,300,1700,phage,0.985819935798645,0.281207,0.426251,0.059810,0.051870,0.045649,0.135213
NC_032870.1,NC_032870.1__M__250,M,250,1750,phage,0.9778808355331421,0.265690,0.327883,0.094814,0.054512,0.050194,0.206906
NC_032870.1,NC_032870.1__M__200,M,200,1800,phage,0.9868597388267517,0.273637,0.492033,0.041612,0.047240,0.044031,0.101447
NC_032870.1,NC_032870.1__M__150,M,150,1850,phage,0.9826658964157104,0.144269,0.625373,0.048676,0.040802,0.040427,0.100452
NC_032870.1,NC_032870.1__M__100,M,100,1900,phage,0.9822744131088257,0.087925,0.786856,0.020734,0.029309,0.032853,0.042322
NC_032870.1,NC_032870.1__M__50,M,50,1950,phage,0.9676254391670227,0.034897,0.796940,0.033520,0.024114,0.025768,0.084760
NC_032870.1,NC_032870.1__M__1,M,1,1999,phage,0.958158552646637,0.036778,0.741634,0.053553,0.027800,0.029698,0.110535
NC_032888.1,NC_032888.1__none__0,none,0,2000,eukarya,0.8968690037727356,0.053831,0.034236,0.788161,0.022607,0.027994,0.073171
NC_032888.1,NC_032888.1__M__500,M,500,1500,bacteria,0.9816433787345886,0.584353,0.059389,0.057104,0.037551,0.028437,0.233167
NC_032888.1,NC_032888.1__M__450,M,450,1550,bacteria,0.9888744354248047,0.813598,0.043961,0.033395,0.027542,0.024111,0.057393
NC_032888.1,NC_032888.1__M__400,M,400,1600,bacteria,0.9883058667182922,0.823720,0.027930,0.038358,0.025538,0.022922,0.061533
NC_032888.1,NC_032888.1__M__350,M,350,1650,bacteria,0.9890826940536499,0.843049,0.023422,0.033400,0.024189,0.025511,0.050428
NC_032888.1,NC_032888.1__M__300,M,300,1700,bacteria,0.9820997714996338,0.695994,0.027319,0.063527,0.030395,0.026819,0.155947
NC_032888.1,NC_032888.1__M__250,M,250,1750,bacteria,0.973070502281189,0.500820,0.038129,0.086335,0.033817,0.027238,0.313660
NC_032888.1,NC_032888.1__M__200,M,200,1800,bacteria,0.975482165813446,0.564577,0.038957,0.064685,0.034116,0.030952,0.266713
NC_032888.1,NC_032888.1__M__150,M,150,1850,bacteria,0.9600425362586975,0.540727,0.065247,0.098167,0.037610,0.034524,0.223725
NC_032888.1,NC_032888.1__M__100,M,100,1900,bacteria,0.8731837272644043,0.408765,0.063337,0.236004,0.042126,0.038922,0.210846
NC_032888.1,NC_032888.1__M__50,M,50,1950,eukarya,0.8301477432250977,0.086423,0.038384,0.719089,0.025857,0.036152,0.094095
NC_032888.1,NC_032888.1__M__1,M,1,1999,eukarya,0.8969179391860962,0.053880,0.034319,0.787970,0.022622,0.028020,0.073189
NC_032940.1,NC_032940.1__none__0,none,0,2000,virus,0.9489768743515015,0.014111,0.080517,0.024585,0.016082,0.016159,0.848546
NC_032940.1,NC_032940.1__M__500,M,500,1500,virus,0.9517051577568054,0.070608,0.079353,0.032395,0.028469,0.022825,0.766350
NC_032940.1,NC_032940.1__M__450,M,450,1550,virus,0.9681416153907776,0.060195,0.054199,0.026495,0.024284,0.017788,0.817038
NC_032940.1,NC_032940.1__M__400,M,400,1600,virus,0.9661305546760559,0.085648,0.040792,0.033405,0.030927,0.019372,0.789856
NC_032940.1,NC_032940.1__M__350,M,350,1650,virus,0.9794039726257324,0.055573,0.023896,0.024082,0.022284,0.015694,0.858471
NC_032940.1,NC_032940.1__M__300,M,300,1700,virus,0.9758475422859192,0.034861,0.021326,0.017480,0.018068,0.014218,0.894048
NC_032940.1,NC_032940.1__M__250,M,250,1750,virus,0.9789931774139404,0.054146,0.019440,0.022159,0.022258,0.016072,0.865925
NC_032940.1,NC_032940.1__M__200,M,200,1800,virus,0.9809693098068237,0.030261,0.017233,0.017147,0.016932,0.013726,0.904700
NC_032940.1,NC_032940.1__M__150,M,150,1850,virus,0.9704504609107971,0.017067,0.032183,0.015965,0.015824,0.015006,0.903955
NC_032940.1,NC_032940.1__M__100,M,100,1900,virus,0.9434435963630676,0.013422,0.029795,0.016080,0.014298,0.013243,0.913162
NC_032940.1,NC_032940.1__M__50,M,50,1950,virus,0.933967113494873,0.013119,0.070537,0.019413,0.015054,0.016212,0.865665
NC_032940.1,NC_032940.1__M__1,M,1,1999,virus,0.9489772915840149,0.014110,0.080970,0.024508,0.016074,0.016179,0.848160
NC_033164.1,NC_033164.1__none__0,none,0,2000,eukarya,0.5978112816810608,0.057485,0.150310,0.615482,0.032487,0.057121,0.087116
NC_033164.1,NC_033164.1__M__500,M,500,1500,bacteria,0.7321752309799194,0.713443,0.160522,0.020194,0.031284,0.041096,0.033461
NC_033164.1,NC_033164.1__M__450,M,450,1550,bacteria,0.718468427658081,0.780996,0.086772,0.026341,0.027253,0.033405,0.045232
NC_033164.1,NC_033164.1__M__400,M,400,1600,bacteria,0.7570329308509827,0.766784,0.071380,0.033025,0.027618,0.042240,0.058954
NC_033164.1,NC_033164.1__M__350,M,350,1650,bacteria,0.7717199325561523,0.816739,0.042598,0.042942,0.026043,0.027320,0.044357
NC_033164.1,NC_033164.1__M__300,M,300,1700,bacteria,0.8395099639892578,0.821167,0.052704,0.035098,0.025950,0.023357,0.041723
NC_033164.1,NC_033164.1__M__250,M,250,1750,bacteria,0.7831667065620422,0.811054,0.057732,0.041220,0.027122,0.022025,0.040847
NC_033164.1,NC_033164.1__M__200,M,200,1800,bacteria,0.7438874840736389,0.747492,0.065518,0.077758,0.030075,0.025931,0.053226
NC_033164.1,NC_033164.1__M__150,M,150,1850,bacteria,0.6932429075241089,0.728864,0.118931,0.063963,0.029434,0.033944,0.024864
NC_033164.1,NC_033164.1__M__100,M,100,1900,bacteria,0.6446598768234253,0.616777,0.222974,0.047621,0.036436,0.045562,0.030630
NC_033164.1,NC_033164.1__M__50,M,50,1950,eukarya,0.5473000407218933,0.129161,0.251740,0.449049,0.038586,0.053710,0.077754
NC_033164.1,NC_033164.1__M__1,M,1,1999,eukarya,0.598305344581604,0.057126,0.150454,0.614818,0.032542,0.057094,0.087967
NC_033233.1,NC_033233.1__none__0,none,0,2000,virus,0.9902812242507935,0.021931,0.010245,0.025869,0.012629,0.011539,0.917786
NC_033233.1,NC_033233.1__M__500,M,500,1500,virus,0.9970266222953796,0.152374,0.029533,0.053158,0.030018,0.014182,0.720734
NC_033233.1,NC_033233.1__M__450,M,450,1550,virus,0.9958516359329224,0.071365,0.020369,0.030221,0.020124,0.010586,0.847335
NC_033233.1,NC_033233.1__M__400,M,400,1600,virus,0.9969907999038696,0.128991,0.025645,0.036137,0.025278,0.014451,0.769497
NC_033233.1,NC_033233.1__M__350,M,350,1650,virus,0.9946292042732239,0.090270,0.017697,0.032176,0.022363,0.010889,0.826604
NC_033233.1,NC_033233.1__M__300,M,300,1700,virus,0.9938446283340454,0.088694,0.017973,0.031696,0.021965,0.010041,0.829630
NC_033233.1,NC_033233.1__M__250,M,250,1750,virus,0.9919298887252808,0.063933,0.017759,0.031869,0.019535,0.010179,0.856724
NC_033233.1,NC_033233.1__M__200,M,200,1800,virus,0.9931307435035706,0.058713,0.016645,0.027115,0.017614,0.009438,0.870475
NC_033233.1,NC_033233.1__M__150,M,150,1850,virus,0.9953814744949341,0.044323,0.015452,0.032125,0.016436,0.009639,0.882026
NC_033233.1,NC_033233.1__M__100,M,100,1900,virus,0.9908913969993591,0.032791,0.013371,0.027544,0.014950,0.009475,0.901869
NC_033233.1,NC_033233.1__M__50,M,50,1950,virus,0.9845170378684998,0.025704,0.010674,0.022710,0.012582,0.009370,0.918960
NC_033233.1,NC_033233.1__M__1,M,1,1999,virus,0.990287184715271,0.021924,0.010282,0.025994,0.012649,0.011563,0.917587
NC_032552.1,NC_032552.1__none__0,none,0,2000,virus,0.9999179840087891,0.069070,0.111351,0.040441,0.052054,0.051488,0.675596
NC_032552.1,NC_032552.1__M__500,M,500,1500,bacteria,0.9999165534973145,0.806616,0.049770,0.024150,0.038203,0.036285,0.044976
NC_032552.1,NC_032552.1__M__450,M,450,1550,bacteria,0.9999254941940308,0.797419,0.060902,0.021735,0.042631,0.040736,0.036577
NC_032552.1,NC_032552.1__M__400,M,400,1600,bacteria,0.9999293088912964,0.791179,0.060885,0.023195,0.043945,0.043043,0.037753
NC_032552.1,NC_032552.1__M__350,M,350,1650,bacteria,0.9998979568481445,0.522847,0.128463,0.058992,0.074506,0.062549,0.152643
NC_032552.1,NC_032552.1__M__300,M,300,1700,bacteria,0.9999054670333862,0.675560,0.094939,0.034019,0.055247,0.066952,0.073284
NC_032552.1,NC_032552.1__M__250,M,250,1750,bacteria,0.9999055862426758,0.460699,0.178541,0.054354,0.072071,0.100118,0.134217
NC_032552.1,NC_032552.1__M__200,M,200,1800,bacteria,0.9999086856842041,0.537329,0.172239,0.036786,0.069568,0.106028,0.078050
NC_032552.1,NC_032552.1__M__150,M,150,1850,bacteria,0.9999057054519653,0.309120,0.267449,0.048757,0.090137,0.110725,0.173813
NC_032552.1,NC_032552.1__M__100,M,100,1900,bacteria,0.9998629093170166,0.308486,0.265813,0.052202,0.087460,0.123006,0.163033
NC_032552.1,NC_032552.1__M__50,M,50,1950,virus,0.9999133348464966,0.093018,0.141668,0.048302,0.060251,0.062339,0.594422
NC_032552.1,NC_032552.1__M__1,M,1,1999,virus,0.99991774559021,0.068685,0.110258,0.040315,0.051789,0.051166,0.677788
NC_032565.1,NC_032565.1__none__0,none,0,2000,virus,0.9968717694282532,0.019212,0.028042,0.017199,0.017622,0.015881,0.902044
NC_032565.1,NC_032565.1__M__500,M,500,1500,virus,0.9994994401931763,0.025955,0.024007,0.023208,0.019283,0.012787,0.894760
NC_032565.1,NC_032565.1__M__450,M,450,1550,virus,0.9996172189712524,0.023636,0.021586,0.021973,0.017698,0.012764,0.902344
NC_032565.1,NC_032565.1__M__400,M,400,1600,virus,0.9995831847190857,0.022307,0.022378,0.022322,0.018154,0.013961,0.900877
NC_032565.1,NC_032565.1__M__350,M,350,1650,virus,0.9995903372764587,0.028798,0.025046,0.024951,0.021918,0.013642,0.885645
NC_032565.1,NC_032565.1__M__300,M,300,1700,virus,0.9992105960845947,0.027193,0.032141,0.026137,0.026418,0.016041,0.872070
NC_032565.1,NC_032565.1__M__250,M,250,1750,virus,0.998979389667511,0.019105,0.023450,0.020165,0.017635,0.014535,0.905111
NC_032565.1,NC_032565.1__M__200,M,200,1800,virus,0.9993382096290588,0.018786,0.022439,0.018959,0.016994,0.014187,0.908635
NC_032565.1,NC_032565.1__M__150,M,150,1850,virus,0.9994058609008789,0.021002,0.026550,0.020077,0.019854,0.014813,0.897704
NC_032565.1,NC_032565.1__M__100,M,100,1900,virus,0.9991342425346375,0.024011,0.030778,0.021392,0.023232,0.015110,0.885477
NC_032565.1,NC_032565.1__M__50,M,50,1950,virus,0.9970536231994629,0.017451,0.026008,0.017265,0.015641,0.015379,0.908256
NC_032565.1,NC_032565.1__M__1,M,1,1999,virus,0.9968576431274414,0.019205,0.028009,0.017194,0.017616,0.015880,0.902097
NC_032628.1,NC_032628.1__none__0,none,0,2000,virus,0.9999003410339355,0.203345,0.039517,0.066113,0.032396,0.030017,0.628611
NC_032628.1,NC_032628.1__M__500,M,500,1500,bacteria,0.9999310970306396,0.899594,0.016435,0.012699,0.018553,0.020243,0.032476
NC_032628.1,NC_032628.1__M__450,M,450,1550,bacteria,0.9999680519104004,0.928496,0.014439,0.010858,0.014408,0.015692,0.016107
NC_032628.1,NC_032628.1__M__400,M,400,1600,bacteria,0.9999769926071167,0.877789,0.024084,0.014446,0.021944,0.021352,0.040385
NC_032628.1,NC_032628.1__M__350,M,350,1650,bacteria,0.9999678134918213,0.898268,0.018278,0.012555,0.019030,0.020591,0.031278
NC_032628.1,NC_032628.1__M__300,M,300,1700,bacteria,0.9999629259109497,0.826828,0.017433,0.017910,0.024788,0.024522,0.088520
NC_032628.1,NC_032628.1__M__250,M,250,1750,bacteria,0.9999624490737915,0.854228,0.014109,0.023157,0.020555,0.021623,0.066328
NC_032628.1,NC_032628.1__M__200,M,200,1800,bacteria,0.9999542236328125,0.787599,0.019367,0.026388,0.025220,0.023499,0.117927
NC_032628.1,NC_032628.1__M__150,M,150,1850,bacteria,0.9999122619628906,0.788348,0.022442,0.031635,0.025034,0.021180,0.111359
NC_032628.1,NC_032628.1__M__100,M,100,1900,bacteria,0.9998748302459717,0.672414,0.031914,0.049375,0.033945,0.023899,0.188452
NC_032628.1,NC_032628.1__M__50,M,50,1950,bacteria,0.9998946189880371,0.431121,0.041497,0.075224,0.035618,0.035988,0.380552
NC_032628.1,NC_032628.1__M__1,M,1,1999,virus,0.999900221824646,0.202030,0.039274,0.065676,0.032260,0.029880,0.630881
NC_032632.1,NC_032632.1__none__0,none,0,2000,virus,0.9175467491149902,0.020396,0.034915,0.034683,0.017260,0.014805,0.877941
NC_032632.1,NC_032632.1__M__500,M,500,1500,virus,0.920007586479187,0.046427,0.018670,0.021578,0.016365,0.012952,0.884009
NC_032632.1,NC_032632.1__M__450,M,450,1550,virus,0.9443360567092896,0.117802,0.024532,0.028355,0.022410,0.017244,0.789657
NC_032632.1,NC_032632.1__M__400,M,400,1600,virus,0.9025370478630066,0.088138,0.022941,0.025312,0.020328,0.015067,0.828214
NC_032632.1,NC_032632.1__M__350,M,350,1650,virus,0.9191968441009521,0.053496,0.021464,0.020862,0.016221,0.012080,0.875878
NC_032632.1,NC_032632.1__M__300,M,300,1700,virus,0.9563992023468018,0.118494,0.029238,0.033973,0.024173,0.017090,0.777032
NC_032632.1,NC_032632.1__M__250,M,250,1750,virus,0.9529507160186768,0.097797,0.027103,0.038182,0.021907,0.016992,0.798019
NC_032632.1,NC_032632.1__M__200,M,200,1800,virus,0.9642320871353149,0.080595,0.027863,0.032587,0.021843,0.014544,0.822568
NC_032632.1,NC_032632.1__M__150,M,150,1850,virus,0.9528200626373291,0.074603,0.042753,0.044900,0.026543,0.016338,0.794864
NC_032632.1,NC_032632.1__M__100,M,100,1900,virus,0.9178889989852905,0.062604,0.049806,0.054740,0.030552,0.023733,0.778565
NC_032632.1,NC_032632.1__M__50,M,50,1950,virus,0.8894174098968506,0.022541,0.030495,0.035090,0.017640,0.015538,0.878696
NC_032632.1,NC_032632.1__M__1,M,1,1999,virus,0.9191546440124512,0.020500,0.035155,0.034902,0.017323,0.014849,0.877271
NC_032635.1,NC_032635.1__none__0,none,0,2000,phage,0.999745786190033,0.025095,0.396010,0.347918,0.036160,0.033542,0.161276
NC_032635.1,NC_032635.1__M__500,M,500,1500,bacteria,0.9996217489242554,0.513750,0.278071,0.043631,0.051952,0.042602,0.069994
NC_032635.1,NC_032635.1__M__450,M,450,1550,bacteria,0.9997727274894714,0.650754,0.198226,0.034991,0.046069,0.032157,0.037803
NC_032635.1,NC_032635.1__M__400,M,400,1600,bacteria,0.9997610449790955,0.650650,0.174351,0.040904,0.049761,0.031529,0.052805
NC_032635.1,NC_032635.1__M__350,M,350,1650,phage,0.9997168183326721,0.296823,0.316761,0.077231,0.075598,0.040057,0.193530
NC_032635.1,NC_032635.1__M__300,M,300,1700,phage,0.999713122844696,0.158328,0.338570,0.083100,0.072241,0.046286,0.301474
NC_032635.1,NC_032635.1__M__250,M,250,1750,phage,0.9997773766517639,0.205648,0.416830,0.077601,0.062540,0.055321,0.182059
NC_032635.1,NC_032635.1__M__200,M,200,1800,phage,0.9997877478599548,0.243556,0.492722,0.054590,0.058610,0.052491,0.098031
NC_032635.1,NC_032635.1__M__150,M,150,1850,phage,0.9995322227478027,0.099992,0.709828,0.037560,0.046630,0.048594,0.057396
NC_032635.1,NC_032635.1__M__100,M,100,1900,phage,0.9992849230766296,0.058616,0.700595,0.050817,0.047829,0.053560,0.088582
NC_032635.1,NC_032635.1__M__50,M,50,1950,phage,0.9996175765991211,0.026337,0.511258,0.261087,0.036722,0.033504,0.131093
NC_032635.1,NC_032635.1__M__1,M,1,1999,phage,0.999744713306427,0.025117,0.396482,0.347389,0.036183,0.033549,0.161280
NC_032637.1,NC_032637.1__none__0,none,0,2000,eukarya,0.9760820269584656,0.015316,0.014942,0.920322,0.013936,0.011908,0.023576
NC_032637.1,NC_032637.1__M__500,M,500,1500,bacteria,0.9915989637374878,0.932585,0.015400,0.011684,0.012097,0.016914,0.011320
NC_032637.1,NC_032637.1__M__450,M,450,1550,bacteria,0.9936787486076355,0.839179,0.028695,0.027252,0.017804,0.059987,0.027084
NC_032637.1,NC_032637.1__M__400,M,400,1600,bacteria,0.9913881421089172,0.570640,0.051020,0.166854,0.039423,0.044306,0.127758
NC_032637.1,NC_032637.1__M__350,M,350,1650,bacteria,0.9900321960449219,0.574451,0.032415,0.189518,0.031405,0.021758,0.150453
NC_032637.1,NC_032637.1__M__300,M,300,1700,bacteria,0.9876940250396729,0.389802,0.031117,0.387184,0.030148,0.018241,0.143507
NC_032637.1,NC_032637.1__M__250,M,250,1750,eukarya,0.9817996621131897,0.217124,0.032131,0.579562,0.031401,0.014568,0.125213
NC_032637.1,NC_032637.1__M__200,M,200,1800,eukarya,0.9888660311698914,0.129146,0.027742,0.738984,0.027777,0.012690,0.063661
NC_032637.1,NC_032637.1__M__150,M,150,1850,eukarya,0.986150324344635,0.096344,0.026757,0.772027,0.031564,0.013881,0.059426
NC_032637.1,NC_032637.1__M__100,M,100,1900,eukarya,0.9672248959541321,0.033409,0.017034,0.885717,0.018857,0.009366,0.035617
NC_032637.1,NC_032637.1__M__50,M,50,1950,eukarya,0.9492087960243225,0.016100,0.013156,0.923216,0.013451,0.010081,0.023997
NC_032637.1,NC_032637.1__M__1,M,1,1999,eukarya,0.9760554432868958,0.015325,0.014929,0.920386,0.013933,0.011893,0.023534
NC_032460.1,NC_032460.1__none__0,none,0,2000,virus,0.5516291260719299,0.035425,0.378810,0.109432,0.041965,0.032166,0.402203
NC_032460.1,NC_032460.1__M__500,M,500,1500,bacteria,0.9738650918006897,0.781571,0.109556,0.022071,0.028493,0.027655,0.030653
NC_032460.1,NC_032460.1__M__450,M,450,1550,bacteria,0.9851881265640259,0.734712,0.151629,0.021926,0.030345,0.029805,0.031584
NC_032460.1,NC_032460.1__M__400,M,400,1600,bacteria,0.9891999959945679,0.511469,0.215202,0.038944,0.047729,0.040361,0.146296
NC_032460.1,NC_032460.1__M__350,M,350,1650,bacteria,0.9887104630470276,0.562535,0.208559,0.036055,0.046072,0.040555,0.106225
NC_032460.1,NC_032460.1__M__300,M,300,1700,bacteria,0.9792558550834656,0.560895,0.137339,0.052154,0.051391,0.029630,0.168592
NC_032460.1,NC_032460.1__M__250,M,250,1750,virus,0.9483984708786011,0.323932,0.134224,0.081028,0.057794,0.026523,0.376500
NC_032460.1,NC_032460.1__M__200,M,200,1800,bacteria,0.9110842943191528,0.609881,0.159296,0.043137,0.051279,0.037178,0.099229
NC_032460.1,NC_032460.1__M__150,M,150,1850,bacteria,0.822833240032196,0.528412,0.272506,0.040592,0.056184,0.041368,0.060938
NC_032460.1,NC_032460.1__M__100,M,100,1900,phage,0.7611870169639587,0.352050,0.440120,0.041271,0.060529,0.043687,0.062343
NC_032460.1,NC_032460.1__M__50,M,50,1950,phage,0.6285598278045654,0.051005,0.536644,0.084379,0.049087,0.032739,0.246146
NC_032460.1,NC_032460.1__M__1,M,1,1999,virus,0.549786388874054,0.035447,0.379633,0.110017,0.041991,0.032190,0.400723
NC_032197.1,NC_032197.1__none__0,none,0,2000,virus,0.9986172914505005,0.026395,0.026806,0.120397,0.022653,0.021219,0.782530
NC_032197.1,NC_032197.1__M__500,M,500,1500,bacteria,0.9993659853935242,0.796997,0.019778,0.035293,0.023140,0.029373,0.095419
NC_032197.1,NC_032197.1__M__450,M,450,1550,bacteria,0.9994148015975952,0.562600,0.023332,0.051033,0.032609,0.027973,0.302454
NC_032197.1,NC_032197.1__M__400,M,400,1600,bacteria,0.9995606541633606,0.495508,0.024513,0.065480,0.033561,0.025772,0.355166
NC_032197.1,NC_032197.1__M__350,M,350,1650,virus,0.999667763710022,0.365681,0.026720,0.057093,0.035528,0.023968,0.491010
NC_032197.1,NC_032197.1__M__300,M,300,1700,virus,0.9994644522666931,0.180866,0.020402,0.051292,0.028538,0.014364,0.704539
NC_032197.1,NC_032197.1__M__250,M,250,1750,virus,0.9992734789848328,0.105832,0.020277,0.044122,0.027858,0.012416,0.789495
NC_032197.1,NC_032197.1__M__200,M,200,1800,virus,0.9994159936904907,0.146100,0.025631,0.070877,0.033120,0.013968,0.710305
NC_032197.1,NC_032197.1__M__150,M,150,1850,virus,0.9993516802787781,0.077315,0.024868,0.061599,0.026804,0.011565,0.797848
NC_032197.1,NC_032197.1__M__100,M,100,1900,virus,0.9989545345306396,0.069946,0.026053,0.065355,0.026350,0.013250,0.799046
NC_032197.1,NC_032197.1__M__50,M,50,1950,virus,0.9992375373840332,0.037101,0.030350,0.137604,0.026199,0.018381,0.750363
